Plant Name,Unit Name,ORISPL (Plant Code),GATS Unit ID,PJM Unit?,State,County,Balancing Authority,Nameplate,Date Online,Primary Fuel Type,Secondary,Tertiary,Quaternary,Fifth,Sixth,Seventh,Eighth,New Jersey,Maryland,Pennsylvania,District of Columbia,Delaware,Illinois,Ohio,Virginia,EFEC Eligible
"Semmes, Stratton Residence",S Semmes,,NON159710,,VA,Rappahannock County,PJM Interconnection,0.00825,6/1/16,SUN,,,,,,,,,,PA-461743-NSTI-I,,,,,VA-111044-SUN,
Senger-Garold-VA-PV-6.23kW Residence,Senger-Garold-VA-PV-6.23kW Residence,,NON88723,,VA,Augusta County,PJM Interconnection,0.00633,8/1/14,SUN,,,,,,,,,,PA-46839-NSTI-I,,,,,,
"Seraphin, Joseph Residence",J Seraphin,,NON133844,,VA,Loudoun County,PJM Interconnection,0.0084,4/1/16,SUN,,,,,,,,,,PA-461511-NSTI-I,,,,,VA-111167-SUN,
Sessions -Lad-VA-PV-3.78kw Residence,Sessions -Lad-VA-PV-3.78kw Residence,,NON132003,,VA,Rockbridge County,PJM Interconnection,0.00378,4/1/16,SUN,,,,,,,,,,PA-461503-NSTI-I,,,,,,
"Seward, Russell Residence",R Seward,,NON65480,,VA,Fairfax County,PJM Interconnection,0.00414,10/1/11,SUN,,,,,,,,,,PA-46653-NSTI-I,,,,,,
Shadow Lake Village HOA-VA-PV-7.28kw Facility,Shadow Lake Village HOA-VA-PV-7.28kw Facility,,NON124314,,VA,Montgomery County,PJM Interconnection,0.00728,12/1/14,SUN,,,,,,,,,,PA-461430-NSTI-I,,,,,VA-078226-SUN,
"Shafer, Shannon Residence",S Shafer,,NON98048,,VA,Richmond City,PJM Interconnection,0.00243,12/1/14,SUN,,,,,,,,,,PA-46989-NSTI-I,,,,,VA-054384-SUN,
Shah-Bhavesh-VA-PV-6.16kw Residence,Shah-Bhavesh-VA-PV-6.16kw Residence,,NON179216,,VA,Loudoun County,PJM Interconnection,0.00616,1/1/17,SUN,,,,,,,,,,PA-402109-NSTI-I,,,,,,
Shah-Hemang-VA-PV-4.95KW Residence,Shah-Hemang-VA-PV-4.95KW Residence,,NON47438,,VA,Suffolk City,PJM Interconnection,0.00495,4/1/10,SUN,,,,,,,,,,PA-46479-NSTI-I,DC-102156-SUN-I,,,,,
Shank-Keith-VA-PV-12.72kw Residence,Shank-Keith-VA-PV-12.72kw Residence,,NON121839,,VA,Augusta County,PJM Interconnection,0.01272,9/1/15,SUN,,,,,,,,,,PA-461396-NSTI-I,,,,,VA-075953-SUN,
"Shankle, Joel Residence",J Shankle System,,NON51465,,VA,Culpeper County,PJM Interconnection,0.0088,4/1/11,SUN,,,,,,,,,,PA-46470-NSTI-I,,,,,VA-013278-SUN,
Shanks-Nathan-VA-PV-7.56kw Residence,Shanks-Nathan-VA-PV-7.56kw Residence,,NON190685,,VA,Fairfax County,PJM Interconnection,0.00756,11/1/16,SUN,,,,,,,,,,PA-461963-NSTI-I,,,,,,
Sharp Academic Center,Collegiate School,,NON236782,,VA,Henrico County,PJM Interconnection,0.0198,9/1/18,SUN,,,,,,,,,,,,,,,VA-185373-SUN,
"Sharpless, Charles Residence",C Sharpless,,NON121178,,VA,Frederick County,PJM Interconnection,0.00308,12/1/15,SUN,,,,,,,,,,PA-461331-NSTI-I,,,,,,
Shay-Leslie-VA-ST-2.941KW Residence,Shay-Leslie-VA-ST-2.941KW Residence,,NON43505,,VA,Nelson County,PJM Interconnection,0.00294,4/1/10,STH,,,,,,,,,,,DC-101188-STH-I,,,,,
Shea Residence,Shea Residence,,NON35818,,VA,Chesapeake City,PJM Interconnection,0.004,2/1/09,STH,,,,,,,,,,,DC-09101-STH-I,,,,,
"Shealy, John Residence",J Shealy,,NON98075,,VA,Albemarle County,PJM Interconnection,0.0075,1/1/15,SUN,,,,,,,,,,PA-46977-NSTI-I,,,,,VA-054561-SUN,
"Shearer, Rees R. + Katharine C. Trust",KR Shearer,,NON46852,,VA,Washington County,PJM Interconnection,0.00574,7/1/10,SUN,,,,,,,,,,PA-46302-NSTI-I,DC-102268-SUN-I,,,,VA-009580-SUN,
"Shemer, Diane and Helik Residence",D and H Shemer,,NON183774,,VA,Loudoun County,PJM Interconnection,0.00696,4/1/17,SUN,,,,,,,,,,PA-461926-NSTI-I,,,,,VA-134603-SUN,
Shenandoah Fiber,Shenandoah Fiber,,NON121168,,VA,Rockbridge County,PJM Interconnection,0.01728,1/1/16,SUN,,,,,,,,,,PA-461316-NSTI-I,,,,,VA-087701-SUN,
"Shenandoah Solar, LLC",Feathered Haven,,NON100152,,VA,Rockingham County,PJM Interconnection,0.02816,12/1/14,SUN,,,,,,,,,,PA-461029-NSTI-I,,,,,VA-056297-SUN,
"Shenandoah Solar, LLC",Franjilou Farms,,NON101658,,VA,Rockingham County,PJM Interconnection,0.08934,12/1/14,SUN,,,,,,,,,,PA-461028-NSTI-I,,,,,VA-058480-SUN,
"Shenandoah Sustainable Technologies, LLC-VA-PV-25.85KW Facility","Shenandoah Sustainable Technologies, LLC-VA-PV-25.85KW Facility",,NON58529,,VA,Fairfax County,PJM Interconnection,0.02585,7/1/11,SUN,,,,,,,,,,PA-46586-NSTI-I,,,,,VA-019142-SUN,
Sheridan-Patrick-VA-PV-6.555kw Residence,Sheridan-Patrick-VA-PV-6.555kw Residence,,NON199520,,VA,Augusta County,PJM Interconnection,0.00656,7/1/17,SUN,,,,,,,,,,PA-462019-NSTI-I,,,,,VA-155939-SUN,
"Sherman, Stefhan Residence",S Sherman,,NON88828,,VA,Frederick County,PJM Interconnection,0.0055,9/1/14,SUN,,,,,,,,,,PA-46847-NSTI-I,,,,,VA-045768-SUN,
Shey-Justin-VA-PV-6.6kw Residence,Shey-Justin-VA-PV-6.6kw Residence,,NON200346,,VA,Fairfax County,PJM Interconnection,0.0066,7/1/16,SUN,,,,,,,,,,PA-462032-NSTI-I,,,,,VA-164294-SUN,
"Shields, Marc Residence",M Shields,,NON173207,,VA,Augusta County,PJM Interconnection,0.01488,5/1/16,SUN,,,,,,,,,,PA-461845-NSTI-I,,,,,,
Shifflett-Megan-VA-PV-5.985kw Residence,Shifflett-Megan-VA-PV-5.985kw Residence,,NON137584,,VA,Albemarle County,PJM Interconnection,0.00599,6/1/16,SUN,,,,,,,,,,PA-461520-NSTI-I,,,,,,
Shilling Residence,Unit # 1,,NON42776,,VA,Loudoun County,PJM Interconnection,0.00525,5/1/10,SUN,,,,,,,,,,PA-46192-NSTI-I,DC-101001-SUN-I,,,,,
"Shimp, John Residence",J Shimp,,NON104171,,VA,Amherst County,PJM Interconnection,0.0045,4/1/15,SUN,,,,,,,,,,PA-461071-NSTI-I,,,,,,
Shipe-James-VA-PV-6.16kw Residence,Shipe-James-VA-PV-6.16kw Residence,,NON178411,,VA,Albemarle County,PJM Interconnection,0.00616,12/1/16,SUN,,,,,,,,,,PA-461887-NSTI-I,,,,,,
"Shirley, Gregg and Barbara Residence",G and B Shirley,,NON179299,,VA,Accomack County,PJM Interconnection,0.0112,1/1/17,SUN,,,,,,,,,,PA-461871-NSTI-I,,,,,VA-132781-SUN,
Shockoe Solar LLC,Office Array,,NON44215,,VA,Hanover County,PJM Interconnection,0.0135,6/1/10,SUN,,,,,,,,,,PA-46153-NSTI-I,,,,,VA-007555-SUN,
Shome-Shankhadeep-VA-PV-6.84kw Residence,Shome-Shankhadeep-VA-PV-6.84kw Residence,,NON180412,,VA,Loudoun County,PJM Interconnection,0.00684,7/1/16,SUN,,,,,,,,,,PA-461905-NSTI-I,,,,,,
Showalter -Sharon-VA-PV-6.3kW Residence,Showalter -Sharon-VA-PV-6.3kW Residence,,NON103843,,VA,Rockingham County,PJM Interconnection,0.0063,6/1/15,SUN,,,,,,,,,,PA-461083-NSTI-I,,,,,,
Showalter Farm-VA-PV-60.3kw Facility,Showalter Farm-VA-PV-60.3kw Facility,,NON220015,,VA,Rockingham County,PJM Interconnection,0.0603,11/1/17,SUN,,,,,,,,,,PA-462123-NSTI-I,,,,,VA-171406-SUN,
"Showalter, Myron Residence",M Showalter,,NON169600,,VA,Rockingham County,PJM Interconnection,0.00825,7/1/16,SUN,,,,,,,,,,PA-461820-NSTI-I,,,,,VA-121970-SUN,
Shuba Residence,Shuba Residence,,NON45476,,VA,Alexandria County,PJM Interconnection,0.00595,1/1/10,SUN,,,,,,,,,,PA-46087-NSTI-I,DC-10998-SUN-I,,,,VA-008531-SUN,
"Shuey, Frank Residence",F Shuey,,NON98076,,VA,Augusta County,PJM Interconnection,0.0052,7/1/13,SUN,,,,,,,,,,PA-46978-NSTI-I,,,,,VA-054416-SUN,
Shugars Residence,Shugars Residence,,NON40103,,VA,Richmond County,PJM Interconnection,0.003,3/1/09,SUN,,,,,,,,,,PA-46533-NSTI-I,DC-09287-SUN-I,,,,,
Shumate-Daniel-VA-PV-8.265kw Residence,Shumate-Daniel-VA-PV-8.265kw Residence,,NON225094,,VA,Albemarle County,PJM Interconnection,0.00827,12/1/17,SUN,,,,,,,,,,PA-462157-NSTI-I,,,,,VA-174687-SUN,
ShvodianPV1,ShvodianPV1,,NON42243,,VA,Fairfax County,PJM Interconnection,0.00472,3/1/10,SUN,,,,,,,,,,PA-46126-NSTI-I,DC-10863-SUN-I,,,,VA-006016-SUN,
"Sieg, Lauren","Sieg, Lauren",,NON48304,,VA,Fairfax County,PJM Interconnection,0.00414,3/1/10,SUN,,,,,,,,,,PA-46299-NSTI-I,,,,,VA-010666-SUN,
Siegel Residence,A Siegel,,NON45436,,VA,Fairfax County,PJM Interconnection,0.00552,7/1/10,SUN,,,,,,,,,,PA-46258-NSTI-I,DC-101639-SUN-I,,,,,
Siegel-Jon-VA-PV-10.73kW Residence,Siegel-Jon-VA-PV-10.73kW Residence,,NON124673,,VA,Augusta County,PJM Interconnection,0.01073,8/1/15,SUN,,,,,,,,,,PA-461435-NSTI-I,,,,,VA-078757-SUN,
SIENCKI-CAREY-VA-PV-9.0kw Residence,SIENCKI-CAREY-VA-PV-9.0kw Residence,,NON112614,,VA,Fairfax County,PJM Interconnection,0.009,9/1/15,SUN,,,,,,,,,,PA-461257-NSTI-I,,,,,,
Silverman Residence,Silverman Residence,,NON34864,,VA,Lancaster County,PJM Interconnection,0.003,9/1/08,SUN,,,,,,,,,,PA-46500-NSTI-I,DC-09058-SUN-I,,,,,
Simcoe-Joseph-VA-PV-13.64kw Residence,Simcoe-Joseph-VA-PV-13.64kw Residence,,NON137587,,VA,Rockbridge County,PJM Interconnection,0.01364,6/1/16,SUN,,,,,,,,,,PA-461534-NSTI-I,,,,,VA-092504-SUN,
"Simmers, Sandy Residence",S Simmers,,NON159711,,VA,Loudoun County,PJM Interconnection,0.0057,10/1/16,SUN,,,,,,,,,,PA-461753-NSTI-I,,,,,VA-111055-SUN,
Simmons-Betty-VA-PV-11.88kW Residence,Simmons-Betty-VA-PV-11.88kW Residence,,NON87196,,VA,Augusta County,PJM Interconnection,0.01188,6/1/14,SUN,,,,,,,,,,PA-46821-NSTI-I,,,,,VA-044281-SUN,
Simmons-Galen-VA-PV-7.88kW Residence,Simmons-Galen-VA-PV-7.88kW Residence,,NON110815,,VA,Rockingham County,PJM Interconnection,0.00788,4/1/15,SUN,,,,,,,,,,PA-461210-NSTI-I,,,,,,
Simoes-Fred-VA-PV-9.8KW Residence,Simoes-Fred-VA-PV-9.8KW Residence,,NON47442,,VA,Fauquier County,PJM Interconnection,0.0098,7/1/10,SUN,,,,,,,,,,PA-46493-NSTI-I,DC-101609-SUN-I,,,,,
"Simov, Delian Residence",D Simov,,NON112599,,VA,Spotsylvania County,PJM Interconnection,0.00715,10/1/15,SUN,,,,,,,,,,PA-461240-NSTI-I,,,,,VA-070822-SUN,
Simple Hill Solar PV,Simple Hill Solar PV,,NON103973,,VA,Rockingham County,PJM Interconnection,0.00468,7/1/15,SUN,,,,,,,,,,PA-461362-NSTI-I,,,,,VA-059779-SUN,
"Simpson, Debra Residence",D Simpson,,NON58459,,VA,Fairfax County,PJM Interconnection,0.003,9/1/11,SUN,,,,,,,,,,PA-46584-NSTI-I,,,,,,
"Simpson, John PV 2",J Simpson,,NON49813,,VA,Loudoun County,PJM Interconnection,0.00588,12/1/10,SUN,,,,,,,,,,PA-46316-NSTI-I,,,,,,
"Simpson, John Residence",John Simpson,,NON49812,,VA,Loudoun County,PJM Interconnection,0.00611,12/1/10,SUN,,,,,,,,,,PA-46318-NSTI-I,,,,,,
"Simpson,R Residence","Simpson,R Residence",,NON46076,,VA,Stafford County,PJM Interconnection,0.01134,8/1/10,SUN,,,,,,,,,,PA-46212-NSTI-I,DC-101895-SUN-I,,,,VA-008985-SUN,
Sims-Lee Perna and Meredith-VA-PV-4.0kw Residence,Sims-Lee Perna and Meredith-VA-PV-4.0kw Residence,,NON124557,,VA,Alexandria County,PJM Interconnection,0.004,1/1/16,SUN,,,,,,,,,,PA-461434-NSTI-I,,,,,,
Singleton-Gregory -VA-PV-3.12kw Residence,Singleton-Gregory -VA-PV-3.12kw Residence,,NON121834,,VA,Arlington County,PJM Interconnection,0.00312,10/1/15,SUN,,,,,,,,,,PA-461407-NSTI-I,,,,,,
Sinkin-Robert-VA-PV-2.7kw Residence,Sinkin-Robert-VA-PV-2.7kw Residence,,NON160318,,VA,Nelson County,PJM Interconnection,0.0027,10/1/16,SUN,,,,,,,,,,PA-461758-NSTI-I,,,,,,
Sizemore-Bill-VA-3.68 kw Residence,Sizemore-Bill-VA-3.68 kw Residence,,NON42475,,VA,James City County,PJM Interconnection,0.00368,1/1/10,SUN,,,,,,,,,,PA-46135-NSTI-I,DC-10952-SUN-I,,,,,
"Skalak, Steve Residence",S Skalak,,NON185375,,VA,Albemarle County,PJM Interconnection,0.01283,9/1/16,SUN,,,,,,,,,,PA-461932-NSTI-I,,,,,,
Skaredoff-Peter-VA-PV-4.42kw Residence,Skaredoff-Peter-VA-PV-4.42kw Residence,,NON139503,,VA,Virginia Beach City,PJM Interconnection,0.00442,12/1/15,SUN,,,,,,,,,,PA-461558-NSTI-I,,,,,,
skelly-thomas-VA-PV-6.44kW Residence,skelly-thomas-VA-PV-6.44kW Residence,,NON112423,,VA,Roanoke County,PJM Interconnection,0.00644,4/1/15,SUN,,,,,,,,,,PA-461256-NSTI-I,,,,,,
Slater-Greg-VA-PV-4.40kW Residence,Slater-Greg-VA-PV-4.40kW Residence,,NON92978,,VA,Albemarle County,PJM Interconnection,0.00385,9/1/14,SUN,,,,,,,,,,PA-46906-NSTI-I,,,,,VA-049457-SUN,
"Slaughter, David Residence",D Slaughter,,NON84488,,VA,Mecklenburg County,PJM Interconnection,0.0024,9/1/13,SUN,,,,,,,,,,PA-46805-NSTI-I,,,,,VA-041786-SUN,
Sleight-David-VA-3.321 kw Residence,Sleight-David-VA-3.321 kw Residence,,NON42437,,VA,Virginia Beach City,PJM Interconnection,0.00332,1/1/10,STH,,,,,,,,,,,DC-10953-STH-I,,,,,
"Smagala, Karen Residence PV",Unit 3 1,,NON157317,,VA,Arlington County,PJM Interconnection,0.0057,11/1/16,SUN,,,,,,,,,,PA-461721-NSTI-I,,,,,VA-109800-SUN,
Smart-Kathy-VA-PV-9.02kW Residence,Smart-Kathy-VA-PV-9.02kW Residence,,NON47445,,VA,Clarke County,PJM Interconnection,0.00902,8/1/10,SUN,,,,,,,,,,PA-46499-NSTI-I,DC-102149-SUN-I,,,,,
Smith -James -VA-PV-6.75kw Residence,Smith -James -VA-PV-6.75kw Residence,,NON123516,,VA,Arlington County,PJM Interconnection,0.00675,2/1/16,SUN,,,,,,,,,,PA-461389-NSTI-I,,,,,,
Smith Mountain,1,3780,MSET89394201,Yes,VA,Pittsylvania County,PJM Interconnection,586,2/1/66,HPS,,,,,,,,,,PA-462206-HPS-II,,,,,,
"Smith, Barbara Residence",B Smith,,NON104147,,VA,Montgomery County,PJM Interconnection,0.00713,5/1/15,SUN,,,,,,,,,,PA-461063-NSTI-I,,,,,VA-060294-SUN,
"Smith, Jennifer Residence",J Smith,,NON108439,,VA,Montgomery County,PJM Interconnection,0.00371,8/1/15,SUN,,,,,,,,,,PA-461188-NSTI-I,,,,,VA-064309-SUN,
"Smith, Robert Residence",291 Newton Pl,,NON277079,,VA,Campbell County,PJM Interconnection,0.01085,3/1/18,SUN,,,,,,,,,,PA-462187-NSTI-I,,,,,VA-220015-SUN,
"Smith, Robert Residence",R Smith,,NON81666,,VA,Campbell County,PJM Interconnection,0.009,7/1/13,SUN,,,,,,,,,,PA-46786-NSTI-I,,,,,,
"Smith, Sheryl Residence",S Smith,,NON81665,,VA,Hanover County,PJM Interconnection,0.0024,11/1/11,SUN,,,,,,,,,,PA-46787-NSTI-I,,,,,VA-039167-SUN,
"Smith, Stewart Residence",S Smith,,NON127383,,VA,Botetourt County,PJM Interconnection,0.00744,4/1/16,SUN,,,,,,,,,,PA-461450-NSTI-I,,,,,,
Smith-George-VA-PV-3.15KW Residence,Smith-George-VA-PV-3.15KW Residence,,NON50224,,VA,Lancaster County,PJM Interconnection,0.00207,11/1/10,SUN,,,,,,,,,,PA-46333-NSTI-I,DC-102489-SUN-I,,,,,
Smith-James and Sarah-VA-PV-4.32kW Residence,Smith-James and Sarah-VA-PV-4.32kW Residence,,NON111002,,VA,Loudoun County,PJM Interconnection,0.00432,4/1/15,SUN,,,,,,,,,,PA-461215-NSTI-I,,,,,,
Smith-Jennifer-VA-PV-7.41kw Residence,Smith-Jennifer-VA-PV-7.41kw Residence,,NON112616,,VA,Montgomery County,PJM Interconnection,0.00741,9/1/15,SUN,,,,,,,,,,PA-461260-NSTI-I,,,,,,
Smith-Jennifer-VA-PV-9.45kW Residence,Smith-Jennifer-VA-PV-9.45kW Residence,,NON100965,,VA,Albemarle County,PJM Interconnection,0.00945,3/1/15,SUN,,,,,,,,,,PA-461039-NSTI-I,,,,,,
Smith-Jim-VA-PV-4.725KW Residence,Smith-Jim-VA-PV-4.725KW Residence,,NON47447,,VA,Prince William County,PJM Interconnection,0.00472,8/1/10,SUN,,,,,,,,,,PA-46421-NSTI-I,DC-101592-SUN-I,,,,,
Smith-Lanette-VA-PV-6.82kw Residence,Smith-Lanette-VA-PV-6.82kw Residence,,NON137592,,VA,Rockingham County,PJM Interconnection,0.00682,5/1/16,SUN,,,,,,,,,,PA-461537-NSTI-I,,,,,,
Smith-Susan-VA-PV-6.555kw Residence,Smith-Susan-VA-PV-6.555kw Residence,,NON200122,,VA,Rockingham County,PJM Interconnection,0.00656,7/1/17,SUN,,,,,,,,,,PA-462024-NSTI-I,,,,,VA-150897-SUN,
"Smithberger, Mark Residence",M Smithberger,,NON140989,,VA,Augusta County,PJM Interconnection,0.00683,12/1/15,SUN,,,,,,,,,,PA-461572-NSTI-I,,,,,,
Smithers-Samuel-VA-PV-7.13KW Residence,Smithers-Samuel-VA-PV-7.13KW Residence,,NON52969,,VA,Fairfax County,PJM Interconnection,0.00713,4/1/11,SUN,,,,,,,,,,PA-46422-NSTI-I,,,,,,
smitt-jeppesen-thomas-VA-PV-7.695kw Residence,smitt-jeppesen-thomas-VA-PV-7.695kw Residence,,NON220005,,VA,Fairfax County,PJM Interconnection,0.0077,8/1/16,SUN,,,,,,,,,,PA-462127-NSTI-I,,,,,,
Smitten Salem LLC,Smitten Salem LLC,,NON45074,,VA,Fauquier County,PJM Interconnection,0.00578,7/1/10,SUN,,,,,,,,,,,DC-101626-SUN-I,,,,,
Smitten Salem LLC 2,Smitten Salem LLC,,NON45075,,VA,Fauquier County,PJM Interconnection,0.00525,7/1/10,SUN,,,,,,,,,,,DC-101627-SUN-I,,,,,
Smoker-LeVon-VA-PV-11.685kw Residence,Smoker-LeVon-VA-PV-11.685kw Residence,,NON220012,,VA,Harrisonburg City,PJM Interconnection,0.01169,8/1/17,SUN,,,,,,,,,,PA-462093-NSTI-I,,,,,VA-169630-SUN,
Smucker-Fisher-Jean-VA-PV-4.73kW Residence,Smucker-Fisher-Jean-VA-PV-4.73kW Residence,,NON103845,,VA,Rockingham County,PJM Interconnection,0.00473,7/1/15,SUN,,,,,,,,,,PA-461090-NSTI-I,,,,,,
Smyth-Katherine-VA-PV-4.41kW Residence,Smyth-Katherine-VA-PV-4.41kW Residence,,NON111148,,VA,Albemarle County,PJM Interconnection,0.00441,4/1/15,SUN,,,,,,,,,,PA-461201-NSTI-I,,,,,,
Snowden Hydro Site,Unit # 1,3821,NON34166,,VA,Amherst County,PJM Interconnection,5,8/1/87,WAT,,,,,,,,,MD-90186-WAT-01,PA-46035-WAT-II,,DE-99993-WAT-00,,,VA-000227-WAT,
Snowman-David-VA-PV-5.94KW Residence,Snowman-David-VA-PV-5.94KW Residence,,NON49140,,VA,Bedford County,PJM Interconnection,0.005,10/1/10,SUN,,,,,,,,,,PA-46395-NSTI-I,DC-102479-SUN-I,,,,,
"Sokol, John Residence",J Sokol,,NON87891,,VA,Charlotte County,PJM Interconnection,0.0069,3/1/13,SUN,,,,,,,,,,PA-46830-NSTI-I,,,,,,
Solar Services 1,Solar Services 1,,NON34852,,VA,Virginia Beach City,PJM Interconnection,0.00318,11/1/08,STH,,,,,,,,,,,DC-09044-STH-I,,,,,
Solar Services 2,Solar Services 2,,NON34872,,VA,Virginia Beach City,PJM Interconnection,0.02212,11/1/08,SUN,,,,,,,,,,PA-46110-NSTI-I,DC-09062-SUN-I,,,,VA-049688-SUN,
Solar Services-VA-PV-1.88KW Facility,Solar Services-VA-PV-1.88KW Facility,,NON51653,,VA,Virginia Beach City,PJM Interconnection,0.0047,12/1/10,SUN,,,,,,,,,,PA-46434-NSTI-I,,,,,,
Solar Services-VA-PV-7.215KW Facility,Solar Services-VA-PV-7.215KW Facility,,NON47450,,VA,Virginia Beach City,PJM Interconnection,0.00722,6/1/10,SUN,,,,,,,,,,PA-46559-NSTI-I,DC-102150-SUN-I,,,,,
Solar Services-VA-PV-7.2KW Facility,Solar Services-VA-PV-7.2KW Facility,,NON45923,,VA,Virginia Beach City,PJM Interconnection,0.0072,1/1/10,SUN,,,,,,,,,,PA-46557-NSTI-I,DC-101506-SUN-I,,,,,
Solla-Yates-Lyle-VA-PV-4.73kW Residence,Solla-Yates-Lyle-VA-PV-4.73kW Residence,,NON103640,,VA,Albemarle County,PJM Interconnection,0.00473,3/1/15,SUN,,,,,,,,,,PA-461087-NSTI-I,,,,,VA-063265-SUN,
Solomon-Betsy-VA-PV-3.99kw Residence,Solomon-Betsy-VA-PV-3.99kw Residence,,NON222213,,VA,Waynesboro City,PJM Interconnection,0.00399,6/1/17,SUN,,,,,,,,,,PA-462149-NSTI-I,,,,,VA-171750-SUN,
Solomon-Carlo-VA-PV-11.13kw Residence,Solomon-Carlo-VA-PV-11.13kw Residence,,NON129381,,VA,Loudoun County,PJM Interconnection,0.01113,12/1/15,SUN,,,,,,,,,,PA-461478-NSTI-I,,,,,VA-083070-SUN,
SolShine,SolShine,,NON42386,,VA,Floyd County,PJM Interconnection,0.00215,5/1/10,SUN,,,,,,,,,,PA-46099-NSTI-I,,,,,VA-006145-SUN,
"Song, Miao Residence",M Song,,NON110391,,VA,Montgomery County,PJM Interconnection,0.00456,8/1/15,SUN,,,,,,,,,,PA-461203-NSTI-I,,,,,VA-065879-SUN,
"Sonne, Christopher Residence",C Sonne,,NON108070,,VA,Nelson County,PJM Interconnection,0.00741,8/1/15,SUN,,,,,,,,,,PA-461169-NSTI-I,,,,,,
"Soulsby, Betsey Residence",B Soulsby,,NON107941,,VA,Albemarle County,PJM Interconnection,0.00605,3/1/15,SUN,,,,,,,,,,PA-461136-NSTI-I,,,,,,
"South, Shayne Residence",S South,,NON81110,,VA,Lynchburg City,PJM Interconnection,0.01014,2/1/13,SUN,,,,,,,,,,PA-46781-NSTI-I,,,,,VA-038659-SUN,
Southampton Power Station,1,10774,MSET96200101,Yes,VA,Southampton County,PJM Interconnection,71,3/1/92,WDS,,,,,,,,,,PA-46766-WDS-I,,,,,VA-000166-WDS,
"Southers, Carmela Residence",C Southers,,NON117561,,VA,Frederick County,PJM Interconnection,0.00448,12/1/15,SUN,,,,,,,,,,PA-461306-NSTI-I,,,,,,
"Sparks, Dwayne Residence",D Sparks,,NON158102,,VA,Montgomery County,PJM Interconnection,0.0138,11/1/16,SUN,,,,,,,,,,PA-461727-NSTI-I,,,,,VA-110335-SUN,
Spears-Catherine-VA-PV-4.7kW Residence,Spears-Catherine-VA-PV-4.7kW Residence,,NON66319,,VA,Virginia Beach City,PJM Interconnection,0.00725,5/1/12,SUN,,,,,,,,,,PA-46668-NSTI-I,,,,,,
Speer Residence,Unit # 1,,NON42777,,VA,Prince William County,PJM Interconnection,0.0042,4/1/10,SUN,,,,,,,,,,PA-46389-NSTI-I,DC-101019-SUN-I,,,,,
Speidel-Rob-VA-PV-4.7kW Residence,Speidel-Rob-VA-PV-4.7kW Residence,,NON64090,,VA,Fairfax County,PJM Interconnection,0.0047,5/1/12,SUN,,,,,,,,,,PA-46634-NSTI-I,,,,,,
Speiring-Michael-VA-PV-6.9kw Residence,Speiring-Michael-VA-PV-6.9kw Residence,,NON166963,,VA,Arlington County,PJM Interconnection,0.0069,11/1/16,SUN,,,,,,,,,,PA-461798-NSTI-I,,,,,,
Spekman-Robert-VA-PV-3.2KW Residence,Spekman-Robert-VA-PV-3.2KW Residence,,NON67159,,VA,Albemarle County,PJM Interconnection,0.0032,4/1/10,SUN,,,,,,,,,,PA-46679-NSTI-I,,,,,VA-026111-SUN,
Sperrazza-Tommie-VA-PV-10.0kw Residence,Sperrazza-Tommie-VA-PV-10.0kw Residence,,NON141641,,VA,Bedford County,PJM Interconnection,0.01,6/1/16,SUN,,,,,,,,,,PA-461601-NSTI-I,,,,,VA-094690-SUN,
"Spetzler, Bertram Residence",B Spetzler,,NON98050,,VA,Roanoke County,PJM Interconnection,0.0051,1/1/15,SUN,,,,,,,,,,PA-46979-NSTI-I,,,,,VA-060599-SUN,
Spicka-Frank and Andrea-VA-PV-10.92kw Residence,Spicka-Frank and Andrea-VA-PV-10.92kw Residence,,NON176497,,VA,Augusta County,PJM Interconnection,0.01092,12/1/16,SUN,,,,,,,,,,PA-461870-NSTI-I,,,,,VA-127649-SUN,
Spillman-Mark-VA-PV-4.4kW Residence,Spillman-Mark-VA-PV-4.4kW Residence,,NON111431,,VA,Fairfax County,PJM Interconnection,0.0044,11/1/14,SUN,,,,,,,,,,PA-461198-NSTI-I,,,,,VA-066539-SUN,
Sprigman Residence STH,C Sprigman,,NON47295,,VA,Albemarle County,PJM Interconnection,0.00291,7/1/10,STH,,,,,,,,,,,DC-102215-STH-I,,,,,
Spring House Farm,Spring House Farm,,NON47060,,VA,Floyd County,PJM Interconnection,0.011,11/1/10,SUN,,,,,,,,,,PA-46240-NSTI-I,,,,,VA-009710-SUN,
springer-brenda-VA-PV-2.52kW Residence,springer-brenda-VA-PV-2.52kW Residence,,NON104284,,VA,Montgomery County,PJM Interconnection,0.00252,9/1/14,SUN,,,,,,,,,,PA-461097-NSTI-I,,,,,,
Spruance-James-VA-PV-3.38kw Residence,Spruance-James-VA-PV-3.38kw Residence,,NON160767,,VA,Virginia Beach City,PJM Interconnection,0.00338,8/1/16,SUN,,,,,,,,,,PA-461761-NSTI-I,,,,,,
Sriranganathan-Nammalwar-VA-PV-8.55kw Residence,Sriranganathan-Nammalwar-VA-PV-8.55kw Residence,,NON111156,,VA,Montgomery County,PJM Interconnection,0.00855,8/1/15,SUN,,,,,,,,,,PA-461200-NSTI-I,,,,,,
SRS Investments LLC,SRS Investments LLC,,NON43380,,VA,Henrico County,PJM Interconnection,0.03144,5/1/10,SUN,,,,,,,,,,PA-46149-NSTI-I,DC-101561-SUN-I,,,,VA-006900-SUN,
