"","X","tile_count","solar_system_count","total_panel_area","fips","average_household_income","county","education_bachelor","education_college","education_doctoral","education_high_school_graduate","education_less_than_high_school","education_master","education_population","education_professional_school","employed","gini_index","heating_fuel_coal_coke","heating_fuel_electricity","heating_fuel_fuel_oil_kerosene","heating_fuel_gas","heating_fuel_housing_unit_count","heating_fuel_none","heating_fuel_other","heating_fuel_solar","land_area","per_capita_income","population","population_density","poverty_family_below_poverty_level","poverty_family_count","race_asian","race_black_africa","race_indian_alaska","race_islander","race_other","race_two_more","race_white","state","total_area","unemployed","water_area","education_less_than_high_school_rate","education_high_school_graduate_rate","education_college_rate","education_bachelor_rate","education_master_rate","education_professional_school_rate","education_doctoral_rate","race_white_rate","race_black_africa_rate","race_indian_alaska_rate","race_asian_rate","race_islander_rate","race_other_rate","race_two_more_rate","employ_rate","poverty_family_below_poverty_level_rate","heating_fuel_gas_rate","heating_fuel_electricity_rate","heating_fuel_fuel_oil_kerosene_rate","heating_fuel_coal_coke_rate","heating_fuel_solar_rate","heating_fuel_other_rate","heating_fuel_none_rate","solar_panel_area_divided_by_area","solar_panel_area_per_capita","tile_count_residential","tile_count_nonresidential","solar_system_count_residential","solar_system_count_nonresidential","total_panel_area_residential","total_panel_area_nonresidential","median_household_income","electricity_price_residential","electricity_price_commercial","electricity_price_industrial","electricity_price_transportation","electricity_price_overall","electricity_consume_residential","electricity_consume_commercial","electricity_consume_industrial","electricity_consume_total","household_count","average_household_size","housing_unit_count","housing_unit_occupied_count","housing_unit_median_value","housing_unit_median_gross_rent","lat","lon","elevation","heating_design_temperature","cooling_design_temperature","earth_temperature_amplitude","frost_days","air_temperature","relative_humidity","daily_solar_radiation","atmospheric_pressure","wind_speed","earth_temperature","heating_degree_days","cooling_degree_days","age_18_24_rate","age_25_34_rate","age_more_than_85_rate","age_75_84_rate","age_35_44_rate","age_45_54_rate","age_65_74_rate","age_55_64_rate","age_10_14_rate","age_15_17_rate","age_5_9_rate","household_type_family_rate","dropout_16_19_inschool_rate","occupation_construction_rate","occupation_public_rate","occupation_information_rate","occupation_finance_rate","occupation_education_rate","occupation_administrative_rate","occupation_manufacturing_rate","occupation_wholesale_rate","occupation_retail_rate","occupation_transportation_rate","occupation_arts_rate","occupation_agriculture_rate","occupancy_vacant_rate","occupancy_owner_rate","mortgage_with_rate","transportation_home_rate","transportation_car_alone_rate","transportation_walk_rate","transportation_carpool_rate","transportation_motorcycle_rate","transportation_bicycle_rate","transportation_public_rate","travel_time_less_than_10_rate","travel_time_10_19_rate","travel_time_20_29_rate","travel_time_30_39_rate","travel_time_40_59_rate","travel_time_60_89_rate","health_insurance_public_rate","health_insurance_none_rate","age_median","travel_time_average","voting_2016_dem_percentage","voting_2016_gop_percentage","voting_2016_dem_win","voting_2012_dem_percentage","voting_2012_gop_percentage","voting_2012_dem_win","number_of_years_of_education","diversity","number_of_solar_system_per_household","incentive_count_residential","incentive_count_nonresidential","incentive_residential_state_level","incentive_nonresidential_state_level","net_metering","feedin_tariff","cooperate_tax","property_tax","sales_tax","rebate","avg_electricity_retail_rate"
"826",50809,4,3,91.8862510527,51680001600,55383.9627959,"Lynchburg city",818,1666,86,1041,333,602,4644,98,4946,0.4609,28,3192,151,164,3548,0,13,0,3.968038,22129,9270,2336.167,668,1966,781,1796,61,0,132,384,6116,"va",3.993929,328,0.02589163,0.0717054263566,0.224160206718,0.358742463394,0.176141257537,0.12962962963,0.0211024978467,0.0185185185185,0.659762675297,0.193743257821,0.00658036677454,0.0842502696872,0,0.0142394822006,0.0414239482201,0.937808115283,0.33977619532,0.0462232243517,0.899661781285,0.0425591882751,0.00789177001127,0,0.00366403607666,0,23.0064808495,0.00991221694204,4,0,3,0,91.8862510527,0,43568,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,3548,2.59,3832,3548,153000,882,37.351,-79.204,406,-5.43,28.3,18.39,87,12,0.677,3.99,97.1,3.3,12.2,2612,1954,0.29687162891,0.164401294498,0.0106796116505,0.0302049622438,0.0769147788565,0.0980582524272,0.0663430420712,0.0543689320388,0.0536138079827,0.0224379719525,0.057928802589,0.554114994363,0.990774907749,0.0228467448443,0.0416498180348,0.0030327537404,0.0396279822078,0.384148807117,0.0982612211888,0.0936109987869,0.0159725030328,0.0828952689042,0.0369995956328,0.134856449656,0.0181965224424,0.0741127348643,0.365866388309,0.609129814551,0.0261603375527,0.810759493671,0,0.139029535865,0,0.000210970464135,0.018776371308,0.174393414211,0.505632582322,0.137564991334,0.0688908145581,0.00411611785095,0.057842287695,0.259863058363,0.140528203456,25,22,0.41831452092,0.508614105067,"False",0.439,0.545,"False",14.2695951766,0.518116646826,0.000845546786922,19,16,8,13,17,0,0,40,0,0,9.12
"827",50810,4,4,136.880026618,51680000100,104430.804077,"Lynchburg city",978,570,169,350,110,439,2868,252,1956,0.516,0,734,105,873,1766,0,54,0,3.890728,42001,4499,1156.339,52,1059,118,493,0,0,18,104,3766,"va",3.99084,41,0.1001124,0.0383542538354,0.122036262204,0.198744769874,0.3410041841,0.153068340307,0.0878661087866,0.0589260808926,0.837074905535,0.109579906646,0,0.0262280506779,0,0.00400088908646,0.0231162480551,0.979469203806,0.0491029272899,0.494337485844,0.415628539071,0.059456398641,0,0,0.0305775764439,0,34.2985503348,0.0304245447029,4,0,4,0,136.880026618,0,65089,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,1766,2.19,1957,1766,275300,868,37.452,-79.193,406,-5.43,28.3,18.39,87,12,0.677,3.99,97.1,3.3,12.2,2612,1954,0.164258724161,0.0835741275839,0.0617915092243,0.106690375639,0.0846854856635,0.0955767948433,0.0944654367637,0.110691264725,0.0713491887086,0.0549010891309,0.0433429651034,0.599660249151,0.905380333952,0.0184049079755,0.00971370143149,0.0127811860941,0.0572597137014,0.379856850716,0.123721881391,0.0480572597137,0.0362985685072,0.0971370143149,0.0219836400818,0.117586912065,0,0.0975983648441,0.545733265202,0.589887640449,0.0573248407643,0.806794055202,0.078025477707,0.0552016985138,0,0,0.00265392781316,0.248873873874,0.505067567568,0.139076576577,0.071509009009,0.0213963963964,0.00731981981982,0.334560515416,0.0786930510815,42.4,15,0.41831452092,0.508614105067,"False",0.439,0.545,"False",15.8476290098,0.286059567903,0.00226500566251,19,16,8,13,17,0,0,40,0,0,9.12
"828",50811,4,4,106.816233183,51680000300,49329.9823633,"Lynchburg city",480,827,80,568,366,294,2691,76,1682,0.4786,7,1044,80,570,1701,0,0,0,2.336436,23747,3771,1613.996,98,803,0,1270,0,0,0,68,2433,"va",2.375124,79,0.03868783,0.136008918618,0.211073950204,0.307320698625,0.178372352285,0.109253065775,0.0282422891119,0.0297287253809,0.645186953063,0.336780694776,0,0,0,0,0.0180323521612,0.955139125497,0.12204234122,0.335097001764,0.613756613757,0.0470311581423,0.00411522633745,0,0,0,44.9729080177,0.0283257049013,4,0,4,0,106.816233183,0,31485,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,1701,2.03,1999,1701,197500,601,37.421,-79.175,406,-5.43,28.3,18.39,87,12,0.677,3.99,97.1,3.3,12.2,2612,1954,0.100769026783,0.14399363564,0.0739856801909,0.0686820472023,0.0734553168921,0.125165738531,0.083267037921,0.145054362238,0.0437549721559,0.0352691593742,0.0607265977194,0.472075249853,1,0.038644470868,0.026159334126,0.0297265160523,0.0838287752675,0.304399524376,0.101664684899,0.134958382878,0.00713436385256,0.0873959571938,0.0136741973841,0.118906064209,0.00713436385256,0.149074537269,0.320660330165,0.609984399376,0.0284848484848,0.675151515152,0.0381818181818,0.0648484848485,0.00666666666667,0,0.186666666667,0.212102308172,0.429819089208,0.137242669994,0.132252027449,0.0605115408609,0.0193387398628,0.307803468208,0.120231213873,43.7,18,0.41831452092,0.508614105067,"False",0.439,0.545,"False",13.961352657,0.469987393499,0.00235155790711,19,16,8,13,17,0,0,40,0,0,9.12
"829",50812,1,1,9.93884967875,51680000400,37059.262511,"Lynchburg city",263,519,22,573,263,63,1737,34,1084,0.4585,15,584,169,371,1139,0,0,0,1.224828,15169,2879,2350.534,129,641,0,1673,0,0,7,60,1139,"va",1.304882,138,0.08005404,0.151410477835,0.3298791019,0.298791018998,0.151410477835,0.0362694300518,0.0195739781232,0.0126655152562,0.395623480375,0.581104550191,0,0,0,0.00243139979159,0.0208405696422,0.887070376432,0.201248049922,0.325724319579,0.51273046532,0.148375768218,0.0131694468832,0,0,0,7.61666547531,0.00345218814823,1,0,1,0,9.93884967875,0,23406,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,1139,2.51,1533,1139,78500,826,37.43,-79.153,406,-5.43,28.3,18.39,87,12,0.677,3.99,97.1,3.3,12.2,2612,1954,0.143105244877,0.089961792289,0.0135463702675,0.0458492532129,0.114623133032,0.121222646752,0.0659951372004,0.152136158388,0.0906564779437,0.0149357415769,0.0336922542549,0.562774363477,1,0.0747232472325,0.0221402214022,0.0184501845018,0.0166051660517,0.286900369004,0.114391143911,0.10332103321,0,0.216789667897,0.0664206642066,0.0488929889299,0.0156826568266,0.257012393999,0.315720808871,0.543388429752,0.0191021967526,0.730659025788,0.0162368672397,0.0706781279847,0,0.062082139446,0.0534861509074,0.153846153846,0.483933787731,0.199610516066,0.0866601752678,0,0.0593962999026,0.50402520126,0.141057052853,36.7,19,0.41831452092,0.508614105067,"False",0.439,0.545,"False",13.1053540587,0.505359322475,0.000877963125549,19,16,8,13,17,0,0,40,0,0,9.12
"830",50813,6,6,319.930562373,51680001400,30563.2478632,"Lynchburg city",67,118,0,33,31,0,249,0,1940,0.5205,0,92,22,3,117,0,0,0,4.276,5430,6717,1570.861,3,49,162,566,6,12,63,264,5644,"va",4.279307,328,0.003307351,0.124497991968,0.132530120482,0.473895582329,0.269076305221,0,0,0,0.840256066696,0.0842638082477,0.00089325591782,0.0241179097812,0.00178651183564,0.00937918713711,0.0393032603841,0.855379188713,0.0612244897959,0.025641025641,0.786324786325,0.188034188034,0,0,0,0,13.3352243813,0.00849568543121,2,4,2,4,57.0655190414,262.865043331,NA,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,117,2.85,142,117,NA,896,37.367,-79.159,406,-5.43,28.3,18.39,87,12,0.677,3.99,97.1,3.3,12.2,2612,1954,0.947149024862,0.0217358940003,0,0.000595503945214,0.00550841149323,0.00550841149323,0.00178651183564,0.00193538782194,0.00521065952062,0.00923031115081,0.000744379931517,0.418803418803,1,0.0201030927835,0.00670103092784,0.0407216494845,0.00257731958763,0.393298969072,0.0278350515464,0.0242268041237,0.010824742268,0.119072164948,0.00773195876289,0.294329896907,0.00567010309278,0.176056338028,0.288732394366,0.317073170732,0.112547119009,0.354873451804,0.348949919225,0.0780829294561,0,0.00969305331179,0.073774905762,0.348300970874,0.521237864078,0.063713592233,0.0400485436893,0.0157766990291,0,0.0435106541499,0.0827000447027,20,13,0.41831452092,0.508614105067,"False",0.439,0.545,"False",13.5261044177,0.284650974469,0.017094017094,19,16,8,13,17,0,0,40,0,0,9.12
"831",50814,0,0,0,51680000500,36887.9365079,"Lynchburg city",72,67,0,83,30,30,311,29,290,0.5122,0,271,0,44,315,0,0,0,0.2401073,25535,465,1936.634,15,56,27,106,0,9,0,7,316,"va",0.242249,24,0.002141709,0.096463022508,0.266881028939,0.215434083601,0.231511254019,0.096463022508,0.0932475884244,0,0.679569892473,0.227956989247,0,0.058064516129,0.0193548387097,0,0.0150537634409,0.923566878981,0.267857142857,0.139682539683,0.860317460317,0,0,0,0,0,0,0,0,0,0,0,0,0,21058,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,315,1.48,381,315,NA,692,37.414,-79.141,406,-5.43,28.3,18.39,87,12,0.677,3.99,97.1,3.3,12.2,2612,1954,0.238709677419,0.195698924731,0.0193548387097,0.0344086021505,0.10752688172,0.135483870968,0.0322580645161,0.144086021505,0.0258064516129,0.00645161290323,0.0150537634409,0.177777777778,1,0.0655172413793,0,0.048275862069,0.0379310344828,0.296551724138,0.175862068966,0,0.193103448276,0.0103448275862,0,0.137931034483,0,0.173228346457,0.0393700787402,0.733333333333,0.0448275862069,0.58275862069,0.296551724138,0.0172413793103,0,0,0.0586206896552,0.465703971119,0.418772563177,0.0180505415162,0.0541516245487,0.0216606498195,0.0216606498195,0.331182795699,0.116129032258,31.8,12,0.41831452092,0.508614105067,"False",0.439,0.545,"False",14.3890675241,0.482247658689,0,19,16,8,13,17,0,0,40,0,0,9.12
"832",50815,2,1,67.7343598189,51680000600,36610.6454317,"Lynchburg city",153,631,0,797,534,14,2129,0,1169,0.5054,16,524,187,448,1193,18,0,0,0.7408857,13559,3509,4736.223,189,720,0,2537,6,0,163,39,764,"va",0.7502436,262,0.009357958,0.250821982151,0.374354156881,0.296383278535,0.0718647252231,0.00657585720996,0,0,0.21772584782,0.72299800513,0.00170988885722,0,0,0.0464519806213,0.011114277572,0.816911250874,0.2625,0.375523889355,0.43922883487,0.156747694887,0.0134115674769,0,0,0.0150880134116,0,0,0,2,0,1,0,67.7343598189,26208,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,1193,2.59,1450,1193,83500,495,37.414,-79.151,406,-5.43,28.3,18.39,87,12,0.677,3.99,97.1,3.3,12.2,2612,1954,0.167569108008,0.140210886292,0.00968937019094,0.0336278141921,0.129951553149,0.151895126817,0.0629809062411,0.0783699059561,0.0493017953833,0.0504417212881,0.0401823881448,0.603520536463,0.82,0.0812660393499,0.0239520958084,0,0.0393498716852,0.254063301967,0.0325064157399,0.100940975192,0,0.134302822926,0.0675791274594,0.103507271172,0,0.17724137931,0.322068965517,0.672376873662,0,0.714160839161,0.0437062937063,0.166083916084,0,0.0314685314685,0.0445804195804,0.126748251748,0.604020979021,0.140734265734,0.0734265734266,0.0183566433566,0.0157342657343,0.374439461883,0.24535554132,30.6,17,0.41831452092,0.508614105067,"False",0.439,0.545,"False",11.9163926726,0.42758510238,0,19,16,8,13,17,0,0,40,0,0,9.12
"833",50816,3,1,848.529869799,51680000700,36490.7142857,"Lynchburg city",290,491,0,914,439,77,2211,0,1443,0.4717,71,817,164,348,1400,0,0,0,1.360048,15323,3434,2524.912,204,784,63,2101,0,0,2,118,1150,"va",1.362339,196,0.002291902,0.19855269109,0.413387607417,0.222071460877,0.131162369968,0.0348258706468,0,0,0.334886429819,0.611822947001,0,0.0183459522423,0,0.000582411182295,0.0343622597554,0.880414887126,0.260204081633,0.248571428571,0.583571428571,0.117142857143,0.0507142857143,0,0,0,0,0,0,3,0,1,0,848.529869799,27411,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,1400,2.42,1580,1400,83500,593,37.405,-79.164,406,-5.43,28.3,18.39,87,12,0.677,3.99,97.1,3.3,12.2,2612,1954,0.0623179965055,0.158707047175,0.0163075131043,0.0329062317997,0.134828188701,0.120267909144,0.0707629586488,0.110075713454,0.143855562027,0.0250436808387,0.102504368084,0.56,0.840277777778,0.0810810810811,0.04158004158,0.042966042966,0.012474012474,0.317394317394,0.0783090783091,0.0554400554401,0,0.200277200277,0.000693000693001,0.122661122661,0,0.113924050633,0.418987341772,0.646525679758,0.00559049615653,0.764500349406,0.0691823899371,0.0482180293501,0,0.0139762403913,0.0964360587002,0.243851018974,0.404778636683,0.108924806746,0.153900210822,0.0555165144062,0.013352073085,0.522131624927,0.221898660454,34.5,19,0.41831452092,0.508614105067,"False",0.439,0.545,"False",12.3835368611,0.512006082584,0,19,16,8,13,17,0,0,40,0,0,9.12
"834",50817,6,6,516.161069555,51680000900,44264.1072075,"Lynchburg city",741,1560,41,1041,531,184,4098,0,3319,0.4118,0,1877,98,767,2761,0,19,0,3.321653,18139,7122,2144.113,345,1538,206,2365,0,0,104,95,4352,"va",3.324035,251,0.002382637,0.129575402635,0.254026354319,0.380673499268,0.180819912152,0.0448999511957,0,0.0100048804295,0.611064307779,0.332069643359,0,0.0289244594215,0,0.0146026397079,0.0133389497332,0.929691876751,0.224317295189,0.277797899312,0.679826149946,0.035494386092,0,0,0.00688156465049,0,36.8380888572,0.017193358143,3,3,3,3,122.451096695,393.70997286,38976,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,2761,2.52,2936,2761,150700,769,37.381,-79.201,406,-5.43,28.3,18.39,87,12,0.677,3.99,97.1,3.3,12.2,2612,1954,0.23701207526,0.135355237293,0.0429654591407,0.0600954787981,0.102078067958,0.0786295984274,0.0481606290368,0.108115697838,0.0539174389217,0.0140409997192,0.0561639988767,0.557044549076,0.919889502762,0.0445917445014,0.026815305815,0.0424826755047,0.0641759566134,0.347695088882,0.0753238927388,0.0982223561314,0.00421813799337,0.0961132871347,0.0289243748117,0.112684543537,0.0108466405544,0.0596049046322,0.394414168937,0.765112262522,0.02714242147,0.774321439463,0.0064043915828,0.165294297042,0,0.00365965233303,0.0231777981092,0.156112852665,0.582131661442,0.120062695925,0.0846394984326,0.041065830721,0.00595611285266,0.276650841606,0.156524241116,29.4,17,0.41831452092,0.508614105067,"False",0.439,0.545,"False",13.3257686676,0.515102374699,0.00108656283955,19,16,8,13,17,0,0,40,0,0,9.12
"835",50818,0,0,0,51680001000,50487.8419453,"Lynchburg city",398,703,21,575,161,148,2013,7,1659,0.398,0,772,152,392,1316,0,0,0,1.2036,22136,3019,2508.309,95,790,41,660,0,0,0,19,2299,"va",1.203692,169,9.266452e-05,0.0799801291605,0.28564331843,0.349230004968,0.197714853453,0.073522106309,0.00347739692002,0.0104321907601,0.761510433919,0.218615435575,0,0.0135806558463,0,0,0.00629347466048,0.907549234136,0.120253164557,0.297872340426,0.586626139818,0.115501519757,0,0,0,0,0,0,0,0,0,0,0,0,40960,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,1316,2.29,1484,1316,129200,687,37.38,-79.177,406,-5.43,28.3,18.39,87,12,0.677,3.99,97.1,3.3,12.2,2612,1954,0.14077509109,0.204372308711,0.0145743623716,0.0354421994038,0.0953958264326,0.140112620073,0.065253395164,0.111626366346,0.0301424312686,0.0351109638953,0.0576349784697,0.600303951368,1,0.0584689572031,0.0355635925256,0.0198915009042,0.042194092827,0.283303194696,0.103074141049,0.120554550934,0.0126582278481,0.150090415913,0.00904159132007,0.0759493670886,0.00361663652803,0.11320754717,0.571428571429,0.784198113208,0.0204841713222,0.815642458101,0.00372439478585,0.160148975791,0,0,0,0.228136882129,0.532953105196,0.129911280101,0.041825095057,0.0392902408112,0.0240811153359,0.236134174693,0.123546994354,33.4,15,0.41831452092,0.508614105067,"False",0.439,0.545,"False",13.7357178341,0.372085108325,0,19,16,8,13,17,0,0,40,0,0,9.12
"836",50819,1,1,12.1361029042,51680001900,35851.2550201,"Lynchburg city",128,855,0,1331,426,78,2818,0,1699,0.5279,98,1312,284,298,1992,0,0,0,5.824999,15262,4772,819.2276,499,1214,0,3020,0,0,11,84,1657,"va",5.949864,322,0.1248647,0.151171043293,0.47232079489,0.303406671398,0.0454222853087,0.02767920511,0,0,0.347233864208,0.632858340319,0,0,0,0.0023051131601,0.0176026823135,0.840672934191,0.411037891269,0.149598393574,0.658634538153,0.142570281124,0.0491967871486,0,0,0,2.03972778272,0.00254319004698,1,0,1,0,12.1361029042,0,22214,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,1992,2.37,2393,1992,77600,812,37.389,-79.12,406,-5.43,28.3,18.39,87,12,0.677,3.99,97.1,3.3,12.2,2612,1954,0.134534786253,0.118189438391,0.00607711651299,0.033948030176,0.112112321878,0.103310980721,0.0829840737636,0.133906119028,0.0674769488684,0.0247275775356,0.0408633696563,0.609437751004,0.98353909465,0.0535609181872,0.0759270158917,0.0506180105945,0.0300176574456,0.252501471454,0.107121836374,0.160682754562,0.014125956445,0.111830488523,0.0100058858152,0.0741612713361,0,0.167572085249,0.437108232344,0.470363288719,0,0.84167709637,0.0356695869837,0.0413016270338,0,0,0.0663329161452,0.236545682103,0.331038798498,0.259699624531,0.109511889862,0.0269086357947,0.0312891113892,0.504307627653,0.141836520277,32.8,18,0.41831452092,0.508614105067,"False",0.439,0.545,"False",12.3498935415,0.478603796665,0.000502008032129,19,16,8,13,17,0,0,40,0,0,9.12
"837",50892,2,2,31.3894140871,51830370100,109802.462121,"Williamsburg city",910,466,166,179,90,557,2621,253,1573,0.5532,8,674,107,787,1584,8,0,0,4.755445,38325,4618,971.0972,11,853,195,232,0,0,33,88,4070,"va",4.84459,176,0.08914443,0.0343380389164,0.0682945440671,0.177794734834,0.347195726822,0.212514307516,0.0965280427318,0.0633346051126,0.881333910784,0.0502381983543,0,0.0422260718926,0,0.00714595062798,0.0190558683413,0.899371069182,0.0128956623681,0.496843434343,0.425505050505,0.0675505050505,0.00505050505051,0,0,0.00505050505051,6.47927153528,0.00679718797902,2,0,2,0,31.3894140871,0,75357,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,1584,2.48,1822,1584,503000,1203,37.263,-76.702,33,-3.17,30.91,18.25,55,15.1,0.634,4.1,101.4,4.8,14.9,1958,2618,0.335643135557,0.0909484625379,0.0244694673019,0.0690775227371,0.029666522304,0.0708098744045,0.144434820269,0.138155045474,0.0266349068861,0.00779558250325,0.0344304893893,0.53851010101,1,0.020979020979,0.0985378258106,0.00127145581691,0.050222504768,0.356007628735,0.109980928163,0.0324221233312,0.0120788302606,0.0801017164654,0.0171646535283,0.157024793388,0,0.130625686059,0.555433589462,0.648221343874,0.111601513241,0.566204287516,0.173392181589,0.0712484237074,0,0.0063051702396,0.0712484237074,0.251951738822,0.35982966643,0.154009936125,0.0759403832505,0.121362668559,0.0369056068133,0.25818419904,0.0458315146224,30.1,20,0.690071675073,0.254977435625,"True",0.635,0.347,"True",16.320869897,0.218529429252,0.00126262626263,19,16,8,13,17,0,0,40,0,0,9.12
"838",50893,0,0,0,51830370200,51525.8606886,"Williamsburg city",374,570,96,472,380,180,2084,12,1751,0.4183,0,591,50,598,1249,10,0,0,1.53527,22385,3184,2073.902,73,613,39,952,0,0,27,106,2060,"va",1.541689,70,0.006418562,0.182341650672,0.226487523992,0.273512476008,0.179462571977,0.0863723608445,0.00575815738964,0.0460652591171,0.646984924623,0.298994974874,0,0.0122487437186,0,0.00847989949749,0.0332914572864,0.961559582647,0.119086460033,0.478783026421,0.473178542834,0.0400320256205,0,0,0,0.0080064051241,0,0,0,0,0,0,0,0,43542,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,1249,2.55,1401,1249,259900,970,37.28,-76.699,33,-3.17,30.91,18.25,55,15.1,0.634,4.1,101.4,4.8,14.9,1958,2618,0.155464824121,0.189384422111,0.0116206030151,0.0336055276382,0.148869346734,0.102386934673,0.0712939698492,0.0973618090452,0.0408291457286,0.0417713567839,0.0590452261307,0.490792634107,1,0.0925185608224,0.0759565962307,0.0131353512279,0.0188463735009,0.232438606511,0.0251284980011,0.0428326670474,0.0108509423187,0.131353512279,0.0474014848658,0.309537407196,0,0.108493932905,0.250535331906,0.700854700855,0.0115853658537,0.810365853659,0.015243902439,0.105487804878,0,0.0207317073171,0.0365853658537,0.0894509561999,0.574953732264,0.168414558914,0.0857495373226,0.038864898211,0.00678593460827,0.322621298047,0.160680529301,33.5,20,0.690071675073,0.254977435625,"True",0.635,0.347,"True",13.5201535509,0.490682250764,0,19,16,8,13,17,0,0,40,0,0,9.12
"839",50894,1,1,55.5944057951,51830370300,52841.1143695,"Williamsburg city",673,678,108,471,130,349,2518,109,2629,0.4146,6,833,138,721,1705,7,0,0,2.731327,15494,6952,2545.283,26,706,635,1070,13,0,8,307,4919,"va",2.797101,305,0.06577367,0.0516282764098,0.187053216839,0.269261318507,0.267275615568,0.138602065131,0.0432883240667,0.042891183479,0.707566168009,0.153912543153,0.00186996547756,0.0913406214039,0,0.00115074798619,0.0441599539701,0.896046353102,0.0368271954674,0.422873900293,0.488563049853,0.0809384164223,0.00351906158358,0,0,0.00410557184751,19.875723399,0.00799689381402,1,0,1,0,55.5944057951,0,45849,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,1705,2.13,1797,1705,230500,1222,37.284,-76.725,33,-3.17,30.91,18.25,55,15.1,0.634,4.1,101.4,4.8,14.9,1958,2618,0.558831990794,0.0868814729574,0.0218642117376,0.0329401611047,0.066168009206,0.0602704257768,0.0463176064442,0.0477560414269,0.0153912543153,0.0149597238205,0.0153912543153,0.414076246334,1,0.0296690756942,0.0327120578167,0.0152149106124,0.0190186382655,0.459490300494,0.105743628756,0.0323316850514,0.00532521871434,0.0783567896539,0.0121719284899,0.173449980981,0,0.0511964385086,0.402337228715,0.694329183956,0.0543393275997,0.607896794371,0.228303362002,0.0590304925723,0,0.0351837372948,0.0152462861611,0.32616783795,0.357585779248,0.0950806118231,0.103761885076,0.0529144274494,0.0425795783382,0.147300469484,0.0390258215962,21.7,19,0.690071675073,0.254977435625,"True",0.635,0.347,"True",15.0083399524,0.465363015304,0.00058651026393,19,16,8,13,17,0,0,40,0,0,9.12
"840",51638,1,1,132.713168509,51033030100,71771.1934156,"Caroline County",417,734,94,1104,612,102,3077,14,2147,0.4604,41,902,319,145,1458,5,46,0,174.7088,25401,5350,30.62238,139,1076,68,1325,32,0,186,117,3622,"va",179.9297,152,5.22092,0.198895027624,0.358791030224,0.238544036399,0.13552161196,0.0331491712707,0.00454988625284,0.0305492362691,0.677009345794,0.247663551402,0.00598130841121,0.0127102803738,0,0.0347663551402,0.0218691588785,0.933884297521,0.129182156134,0.099451303155,0.61865569273,0.218792866941,0.0281207133059,0,0.0315500685871,0.00342935528121,0,0,0,1,0,1,0,132.713168509,52021,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,1458,2.39,1588,1458,186800,912,38.135,-77.293,143,-4.74,30.65,19.34,75,13.5,0.626,3.98,100.1,3.6,13.3,2403,2320,0.280560747664,0.128037383178,0.0106542056075,0.0299065420561,0.125046728972,0.123551401869,0.0775700934579,0.0803738317757,0.0422429906542,0.0136448598131,0.0407476635514,0.737997256516,0.936802973978,0.0652072659525,0.0875640428505,0.00652072659525,0.0582207731719,0.15510013973,0.193292966931,0.0274802049371,0.011178388449,0.195156031672,0.0992081974849,0.0353982300885,0,0.0818639798489,0.678841309824,0.623376623377,0.0687583444593,0.735981308411,0.0807743658211,0.0981308411215,0,0.00367156208278,0.00834445927904,0.142652329749,0.245519713262,0.181720430108,0.190322580645,0.141577060932,0.0874551971326,0.341554344709,0.128477201032,30.5,27,0.45281556135,0.503418140813,"False",0.534,0.452,"True",12.7383815405,0.478436824177,0,19,16,8,13,17,0,0,40,0,0,9.12
